USER_ID_hash,REG_DATE,SEX_ID,AGE,WITHDRAW_DATE,PREF_NAME,PREF_NAME_ENG
0d068d5fbc2b99d54f1580220ec73596,11/11/10 15:32,m,46,NA,,No Prefecture Listed
31e286bd507f82de436c1907ab64383a,2/7/11 0:24,f,37,NA,北海道,Hokkaido
698c91a5c8cf4bf562aea9e0ff4c950d,12/10/11 5:40,f,30,NA,,No Prefecture Listed
ba10b46d6874c51bbb98ace091899d80,4/28/11 14:27,f,51,NA,東京都,Tokyo
370cf96bbfff00b7c5ea52b234bd4b12,5/19/11 13:33,f,38,NA,千葉県,Chiba
758c8b405edf646f96ed7e86b13727cd,3/24/12 19:56,f,44,NA,東京都,Tokyo
41f76a4c8fa6c931813fa48609eb344a,8/28/11 8:14,f,58,NA,静岡県,Shizuoka
4a653a23a70df4fb99160d458d6266ea,6/14/11 11:28,f,35,NA,東京都,Tokyo
ba09268b2a4617ed62aa826d5ef59c97,11/12/10 13:04,f,31,NA,福岡県,Fukuoka
93e2da8154c6eb9f48a126d296ffcddf,11/9/10 17:54,f,33,NA,愛知県,Aichi
86c8226d0088cb16e7474614f85bd9c2,2/11/12 17:01,m,48,NA,神奈川県,Kanagawa
20dfa9655eb80a050fd09f83b23466aa,5/31/11 11:44,m,46,NA,東京都,Tokyo
c3024b1d9cb9e8e7c4b0a6a9e3bf37f8,12/16/11 2:22,f,32,1/16/12 13:49,,No Prefecture Listed
ae889066d12f335f01d27b76c34a062b,2/15/12 23:18,f,43,NA,栃木県,Tochigi
b6131354b8bcb221bb4616d511d77c43,3/6/11 14:01,m,65,NA,神奈川県,Kanagawa
c7453d44d512b9a4997e2f8a159e114e,10/27/11 8:38,m,47,NA,福岡県,Fukuoka
3ecdc967966fafe1c00a5d7339c6311d,4/11/11 0:02,f,39,NA,,No Prefecture Listed
defe9f1266df1a1b47f6b8d701e0bc72,2/7/11 14:10,m,60,NA,岐阜県,Gifu
beabb082e5e12bde3e98eb0d683f5b2f,6/14/11 11:09,m,50,NA,岡山県,Okayama
061084d374db1d09922a2267cef582e7,11/15/10 7:15,f,51,NA,,No Prefecture Listed
4f372d43dead891c229c069ce95ca510,11/28/11 12:09,m,17,NA,,No Prefecture Listed
7268fc77a33b0aef5e4361dc5d0a8a1a,8/1/11 11:56,m,39,NA,,No Prefecture Listed
3379ba9440fc81c9d89ae2755f6966b2,9/3/11 6:39,f,39,NA,,No Prefecture Listed
fab802d83ac28162ffcd42ffd997649a,9/16/11 9:06,m,72,NA,,No Prefecture Listed
e784ed7a2b16975418bb835e1daa02eb,1/27/12 16:41,f,23,NA,和歌山県,Wakayama
da8573ad3969977d6412b3aa9d071593,11/11/10 22:50,f,61,NA,東京都,Tokyo
3968e380f590562af30a5045dfada58f,8/26/11 9:20,m,31,NA,長野県,Nagano
03a88615952f8796a56eaaf4a050f6b0,6/23/11 15:04,m,66,NA,,No Prefecture Listed
0a3cfa262e8df267d7b132a44c8ccd44,12/15/11 23:23,m,72,NA,群馬県,Gunma
12d244e740f79e588c1fcbf89328c449,5/11/12 17:13,m,68,NA,神奈川県,Kanagawa
60acaa88d2f46ffc083df7de2dd59553,10/25/10 19:37,f,28,NA,神奈川県,Kanagawa
88caf18e9f39772cb18f16768ced50d4,11/11/10 1:24,f,34,NA,北海道,Hokkaido
4bdb6136db4a39ad273baa9142c4d6c7,10/9/11 22:33,m,45,NA,東京都,Tokyo
16c2511e0c6ea39a9d69f80efff8bd7e,5/3/11 11:24,m,63,NA,,No Prefecture Listed
a679d55ff76e1ad8827feb971a9dd4fc,5/21/11 2:23,f,32,NA,福岡県,Fukuoka
61451df22444984989d04e87da9dd493,8/28/11 9:35,f,48,NA,,No Prefecture Listed
a34aea9bc1caa86a1f865ddb2228781c,12/10/11 14:37,f,36,NA,宮城県,Miyagi
8eed216671f60dd8e4e72b4570af5dd0,8/22/11 18:34,f,31,NA,,No Prefecture Listed
01079a15d513328a563ed14810d8d812,8/2/11 17:00,m,54,NA,千葉県,Chiba
54e85c5433ed9e25603be0a78f337274,8/17/11 10:32,m,29,3/29/12 21:07,,No Prefecture Listed
f83746b47c2409ca153d6a03a2476906,2/20/11 18:55,m,42,NA,東京都,Tokyo
69e4f9ce64b7db1f4b9ef8989439c51b,8/12/11 16:56,f,26,NA,神奈川県,Kanagawa
603f13a3b6c0861c3b6223e4e4e7c61e,12/11/10 10:07,m,51,NA,神奈川県,Kanagawa
b02368f4fbdacfef7ea972259ad1d50e,3/20/12 3:26,f,24,NA,東京都,Tokyo
8636dfc3286ef7235d628b5ba3560e1c,8/1/11 12:10,m,52,NA,,No Prefecture Listed
dc88c9c7f8a085f52f006f53a6deef5e,4/22/11 22:49,m,38,NA,神奈川県,Kanagawa
cf7d2fc38e2b5f966ae1982c68d9529e,5/14/12 2:51,m,30,NA,,No Prefecture Listed
99118806d4b05ffbbd39fc560b23e291,2/23/12 17:00,m,64,NA,佐賀県,Saga
a1cfc81bcb437c314d8f4232ba0bf058,9/5/11 3:44,m,52,10/13/11 23:11,,No Prefecture Listed
3258b3d2f02df47d9960d6e888302fa2,1/16/11 9:37,f,41,NA,福岡県,Fukuoka
4247e0278abafe2d16bb816ccd3612fd,6/1/11 19:55,m,52,NA,大阪府,Osaka
ddbe768e1f55a755bd265c9a0b27db80,3/2/11 14:10,m,30,NA,東京都,Tokyo
e6a1f43ed244c11727e46e41cd005ef5,7/6/11 23:52,m,63,NA,栃木県,Tochigi
afdc8c62b124cc31c6711995099e2831,2/21/11 6:33,m,51,NA,東京都,Tokyo
371b349b82d3bc5d34ec76504b2c153b,3/29/11 14:02,m,30,NA,,No Prefecture Listed
9963556f4c51c45b629086469d209b56,8/3/11 4:45,f,29,NA,,No Prefecture Listed
208679a5c3eb61d4401ee6b43feea71f,5/19/11 23:25,f,26,NA,東京都,Tokyo
3b6da220dbddbf36b25b3e60177064f2,9/17/11 20:05,m,49,NA,大阪府,Osaka
0bfb98322e27ab039d65437a053cb0e7,10/22/11 12:08,m,28,NA,東京都,Tokyo
d64abc02b183cc7204f2ee6e4ea128e6,2/10/11 16:54,f,21,NA,,No Prefecture Listed
443f933685d5c288740d0bf3e3fff75f,11/6/10 20:03,f,37,NA,東京都,Tokyo
9dee8bd57b5d66950e13b1a9611299b2,10/20/10 11:24,f,56,NA,京都府,Kyoto
ad583e49b68483beeafb948ba3afa780,9/23/10 17:00,f,49,NA,福岡県,Fukuoka
9836269a5b8f48d702bb534fbef78ce3,1/31/11 11:38,m,53,NA,神奈川県,Kanagawa
35e0d4ee66e39a4b011630704019de1e,10/8/11 19:13,f,27,NA,東京都,Tokyo
a323450f3ec677bfb031185628dbe8bb,8/27/11 13:06,f,62,NA,福岡県,Fukuoka
da0a7c72709d321eb9f6f74424b55883,5/19/11 16:44,m,53,NA,北海道,Hokkaido
f5f176ed27c8548da2d415d32172b6bc,6/22/11 20:23,f,52,NA,神奈川県,Kanagawa
7b9a025df5c3bdad98f58c6f7dc7d8fc,5/21/11 22:35,f,40,NA,広島県,Hiroshima
c5781798a8d99260b39eb92c7dc62de3,12/12/10 23:25,f,32,NA,東京都,Tokyo
763bf5b93cf86cad307309e6074c9eaa,1/27/12 14:57,f,34,NA,大阪府,Osaka
39bfc6f39d241772299b389d2953002a,3/28/12 21:10,m,22,NA,,No Prefecture Listed
a295c199e5eef3f93995b46732a8f859,3/25/12 11:37,m,28,NA,,No Prefecture Listed
c0a3e03ab80b21aceb3c06415acc572f,2/8/12 12:51,m,17,NA,,No Prefecture Listed
9b51ebd35e9a6314da17d1993c960dbe,5/2/11 15:36,m,61,NA,富山県,Toyama
5f83dcfa88f1b9c1f84b26873b8142ea,2/4/11 12:53,m,28,NA,,No Prefecture Listed
5261557901c0ee4c1ecfd4db8dd48648,10/10/11 0:36,f,35,NA,静岡県,Shizuoka
c8145919ecad467a41ce43990c270dee,8/20/11 10:47,m,25,NA,,No Prefecture Listed
6f8e604483e72ba610d2412264965e46,2/5/11 13:51,f,45,NA,静岡県,Shizuoka
dc8960e02d03d45bd20c400bea973fca,4/17/12 12:51,m,39,NA,,No Prefecture Listed
258f677b8c49cf2b379d0993e2d34174,1/25/11 15:06,f,33,NA,福岡県,Fukuoka
4c70eb34329a9c32aade10cf5021960f,2/18/12 3:01,f,25,NA,,No Prefecture Listed
f59cc5273c610195ac6804484b54aaaf,2/15/12 15:51,m,67,NA,神奈川県,Kanagawa
4abf83e490ec6aa33a1793547563af70,10/13/11 17:17,f,36,NA,東京都,Tokyo
4023d3066d52d51a81d89b1e0c588565,7/16/11 19:42,m,27,NA,兵庫県,Hyogo
71dea58765d736bef41ac6557a6318c5,6/8/12 12:30,f,50,NA,岐阜県,Gifu
85f552daa311752c4b60539e32a9ea2e,2/4/11 13:49,m,43,NA,東京都,Tokyo
e180ed6cf01f6c11a906bcae3ad36b32,3/2/12 17:00,f,38,NA,東京都,Tokyo
7d0d5b4cae615b1aeddfb6d596f28666,6/23/11 23:43,m,48,NA,,No Prefecture Listed
778bdd38efb431be1b380d878a61a675,6/30/11 8:05,f,38,8/16/11 14:55,千葉県,Chiba
5757b06d9c7c74a1a655e1f22e8af3b3,3/31/12 16:43,m,52,NA,千葉県,Chiba
95abcf246813336a2faf83620e33bcab,11/22/10 16:15,f,23,NA,東京都,Tokyo
7ac8fb894ecc58c9156b2adb7792b072,1/23/12 9:57,m,75,NA,福岡県,Fukuoka
2b3e915ee450ac207ec562f864c2f616,11/15/11 23:26,m,43,NA,,No Prefecture Listed
60ba086830eb9937190372250f3ab2fc,4/18/11 11:34,f,44,NA,石川県,Ishikawa
3590c7b468103fee7646cd095feef8a5,5/6/12 22:39,m,57,NA,神奈川県,Kanagawa
d03055e1ef4a265acdbd46a843752f88,6/7/11 22:24,f,44,NA,東京都,Tokyo
06341d28f0644d00fbf9faea02241a3c,12/11/11 22:30,f,39,2/25/12 17:30,,No Prefecture Listed
0fbec5c633f7cd55d98e4564e151b952,5/29/11 16:59,m,33,NA,千葉県,Chiba
8a03b5a28d97573f5c3c6db55adee197,8/30/11 21:32,f,24,NA,,No Prefecture Listed
a55af8850dbe4750d7b70d5a224ee74e,2/15/11 15:39,f,43,NA,東京都,Tokyo
30fa310e2bfcadecfd2be3012331fcca,11/10/10 18:43,f,51,NA,大阪府,Osaka
99eaacc22534feaaa8b4340fe2eb94db,8/8/11 1:24,m,60,10/18/11 12:55,静岡県,Shizuoka
547fee1405637d15a9e04f95e76c9b2f,2/23/11 16:54,m,53,NA,千葉県,Chiba
8b6539e0e0e08deb112b1448788efc45,4/8/11 23:01,m,52,NA,,No Prefecture Listed
b690cde63e95ccd611dd1b1dc4144791,1/9/12 17:00,m,44,NA,北海道,Hokkaido
5e6db1d185f8212de4c0f2fe7a829fdf,4/12/11 11:20,m,48,NA,福島県,Fukushima
ba3e9511fd665e6c002d210c19e24fde,12/29/11 20:25,f,40,NA,富山県,Toyama
86e637ced4e7ad77f196bac9a9a7ce50,11/14/11 14:53,m,60,NA,,No Prefecture Listed
8d234172cd4566eae045198e715a1cd6,6/1/11 11:18,f,52,NA,石川県,Ishikawa
6afc00890bed38089dddfc54a1465298,2/27/12 23:20,f,26,NA,静岡県,Shizuoka
966d73a327e370feadd3ab8982599fa0,2/14/12 19:12,m,44,NA,大阪府,Osaka
f7301e417e474d1850a58b604d1872e2,3/21/12 20:11,m,45,NA,,No Prefecture Listed
413246b8fdbcda8873650c0416ba80c8,10/23/10 19:08,m,42,NA,東京都,Tokyo
5a202f23661d7126116c79118bb65060,7/17/11 5:01,m,61,NA,,No Prefecture Listed
ee954c9f997a15ab63a708dab3fcef1b,11/1/10 15:54,f,56,NA,,No Prefecture Listed
e9ac30d5da540db64d199146dc6d3dd3,12/4/11 21:25,f,30,NA,東京都,Tokyo
583ac835cbd4e3fb3e5f0ea95c2a2c45,6/28/11 1:13,m,30,NA,,No Prefecture Listed
5b8b4bd47f98d3a7b6a16bf1f24a5dd3,11/16/10 11:32,f,46,NA,鹿児島県,Kagoshima
3559182d4fbbf700558593366d041a07,10/5/11 13:34,m,33,NA,,No Prefecture Listed
eb21b9620a4a682644cced9101adcef4,9/2/11 15:00,f,39,NA,,No Prefecture Listed
4bee8154c22b9d6fc060dcaf6d3da9d8,5/17/11 15:12,m,39,NA,大阪府,Osaka
a5cb95373a2d60448f3d359e819d82e6,4/15/12 14:42,f,47,NA,大阪府,Osaka
3b368878639d86334925b30c27c7d1ed,5/3/11 17:06,m,47,NA,,No Prefecture Listed
609e2fb7bdcb7482f8a047d41cd72038,8/23/11 1:42,f,45,NA,滋賀県,Shiga
393f3a650d8b016ad62eb7ccbd1874ca,6/19/11 12:13,m,69,NA,東京都,Tokyo
c9597bb6ce245979739aa52ffbdb1c64,9/6/11 23:20,f,26,NA,,No Prefecture Listed
d86ee45e94dac8c1e19f1a88bb2b148e,7/16/11 22:57,m,29,NA,,No Prefecture Listed
fe74fc688baf355c411660db2f1cb4a4,6/18/11 15:00,m,52,NA,熊本県,Kumamoto
6df7fa29743ac144aed850caa7976295,3/18/12 22:25,m,55,NA,神奈川県,Kanagawa
1e16d487f9f06b3732baccb41bf2496b,11/14/10 22:49,f,46,NA,埼玉県,Saitama
51bc078af8e2db60795684d5ec28e489,11/21/10 9:40,f,53,NA,東京都,Tokyo
481e7e7f239f4c3a6878b16ab75f9d0a,9/7/11 15:26,m,27,NA,,No Prefecture Listed
20fb731eadeaea0c9457f4bfe94f2070,11/12/11 9:30,f,47,3/4/12 19:17,,No Prefecture Listed
cc17115854b181d31a9e01ba4ed14f9b,7/31/11 16:21,f,27,NA,,No Prefecture Listed
96f491516b4bbf2c1615eca50e4e37e9,10/19/11 15:51,m,59,NA,東京都,Tokyo
8d5f82012f7c213227a26684987d3506,11/14/10 21:40,f,30,NA,兵庫県,Hyogo
6771f99cc828298d5c58c6aaec22b934,3/31/12 7:57,m,48,NA,静岡県,Shizuoka
b4b0a0e7f526e30e63b654f178fad4b7,3/8/11 15:29,f,65,NA,大阪府,Osaka
f12e3923bf959ec2bfc904041b74290d,11/17/10 1:48,f,33,NA,兵庫県,Hyogo
b753de87648ac0e9cd4b1fe9290bdb32,2/20/11 23:59,m,47,NA,広島県,Hiroshima
6c6d3e90e5ffecac9a3dcaf4ea6e0466,7/25/11 18:09,f,35,NA,,No Prefecture Listed
8665a016dc7399d2460b6d33a8eb5837,7/27/11 21:34,f,50,NA,福岡県,Fukuoka
e74f581cfad7853e077307f054f45d6e,5/17/11 23:38,f,32,NA,神奈川県,Kanagawa
ff03d51468946deaadf2eef5082989e3,10/15/11 17:35,m,43,NA,兵庫県,Hyogo
e4e81d0282758c4076af59e099dc44f3,5/10/12 17:00,f,46,NA,東京都,Tokyo
47ee9e78ffc556239738538e46cb7568,5/28/11 21:49,m,28,NA,千葉県,Chiba
55aaf6f3640e7b3735b4db10a13a171d,5/30/11 22:35,m,24,NA,愛知県,Aichi
465fc6c6747e25130ead1f3bdf616c52,4/14/12 17:00,f,45,NA,東京都,Tokyo
785a57ba19c154c85278808b44b0ab10,8/16/11 12:47,f,47,NA,愛知県,Aichi
99a561e1483be5f9f798f5b7209aaecc,2/12/11 21:43,f,44,NA,東京都,Tokyo
2b5d923f93cc68202870e31fc963e629,5/26/11 16:29,m,55,NA,大阪府,Osaka
cca515730ff61f40518fc2f55e171ef0,12/20/11 21:23,m,42,NA,,No Prefecture Listed
1776f669cb6f1363d20c3375e2e077a1,2/1/12 0:18,m,37,NA,,No Prefecture Listed
cfafd2fb1dd704d55380d2d26b261848,2/19/12 9:56,m,49,NA,,No Prefecture Listed
be0a97ca5455c78883b19ba6cfc1a7fb,2/8/12 23:42,f,29,NA,,No Prefecture Listed
be8e9ec23d069b9598aa7dde73e0723c,1/16/12 21:32,f,29,NA,,No Prefecture Listed
bb3f012f9b032900c63a4a2ca765009d,7/25/11 12:25,f,55,9/3/11 12:19,,No Prefecture Listed
f57ff42090ace935d2e2971eeb8cfaea,9/19/10 20:04,m,44,NA,東京都,Tokyo
a102cb7b02662ae828ac86ef0baed6c6,10/5/11 12:07,f,62,NA,,No Prefecture Listed
8584308307b306af99baa47fa16c8e67,12/4/10 20:31,m,43,NA,大阪府,Osaka
971294adab95066339fafaae85d6e340,8/15/11 18:30,f,43,NA,,No Prefecture Listed
f8ccf3dceb29f3b95b6447a46093de6a,5/2/11 21:21,f,46,NA,愛知県,Aichi
31f3afc8b02e226a8c32698f7bb3ac0f,4/3/12 20:22,m,29,NA,東京都,Tokyo
c2b03e8a118999f973733c2857f23663,2/15/11 18:32,m,65,NA,兵庫県,Hyogo
1348f518d119e7abc48f3a87cbc27d89,8/15/11 13:33,m,70,NA,静岡県,Shizuoka
cfe892055ea64f0810157057a1f1ebdd,3/1/12 21:46,f,58,NA,香川県,Kagawa
f781fa7ffc83f51eab9d18ee3b877a5d,11/11/10 11:09,m,34,NA,福岡県,Fukuoka
3165bafb1f067c6e9a204d444ae9ca36,5/22/11 21:15,f,37,NA,埼玉県,Saitama
f05609bb23b65131d71102ba89c50144,7/29/11 9:51,m,42,NA,,No Prefecture Listed
c371e69b713d63ae7f31a29c8445a2bf,12/8/10 6:17,m,62,NA,奈良県,Nara
f844b73c9fba3fd674ae76beb426406d,9/18/10 16:16,f,47,NA,岐阜県,Gifu
6b3ea5ca586137d20170c04c89a91cff,1/28/11 22:19,f,33,NA,兵庫県,Hyogo
fe7405d0503e7071874816356fb8e09b,5/28/12 23:13,m,29,NA,,No Prefecture Listed
a249ca536dd91c33f0a897b8b66ec255,8/29/11 20:34,m,59,NA,千葉県,Chiba
592bcfd3c683a410c472f4d9c6c1b051,8/9/11 22:52,f,52,NA,,No Prefecture Listed
3ab526879db0ca16cf26b4dab4c68df9,11/5/10 12:32,m,49,NA,東京都,Tokyo
f84c0b8ce677a6a24e667bfa1f3afb0f,5/19/11 9:15,f,33,NA,兵庫県,Hyogo
1ba3f577950d49dce169d04c08112c74,12/22/10 16:24,m,40,NA,東京都,Tokyo
9d4408690f62930cfd6d44a81d077703,11/26/10 18:43,f,27,NA,東京都,Tokyo
d3715b810c9ef1dee1fdccdff1332c01,1/30/11 22:34,m,49,NA,福岡県,Fukuoka
28671c437a70acbf0d0eb81292f488c9,11/9/10 22:52,f,54,NA,愛媛県,Ehime
b5a46ee3f3c54fece46810ad7be9d1d4,6/11/12 23:13,m,50,NA,神奈川県,Kanagawa
e3b7e73fd55ea9be510b4d1a3993aeaa,2/19/11 21:58,f,54,NA,千葉県,Chiba
9beb9197be0ae9188d3df7770b314590,10/11/11 21:04,f,27,NA,,No Prefecture Listed
ca547a3fa0783b54f5a1495ba9e25410,8/1/11 16:06,f,43,NA,東京都,Tokyo
ef5187184b70ef98e84b20420aeae04f,5/26/11 14:50,f,50,NA,兵庫県,Hyogo
3a84327dad7ee50a0d84155a9a33ecda,5/30/12 6:22,m,32,NA,京都府,Kyoto
5f495baa785387d10ad7cc297afd245f,8/17/11 14:21,m,71,NA,埼玉県,Saitama
b0187e74f167829bdeb9961c977addfd,4/19/12 21:14,f,68,NA,,No Prefecture Listed
a84c70a34679e82e45bd874e2040b1b7,9/9/11 20:07,m,35,NA,北海道,Hokkaido
dc16b6bc2fee2f3f464c245237377d8c,4/2/11 15:43,m,30,NA,東京都,Tokyo
0915ac7dae06e5c038fed3c3296a6551,11/6/11 18:53,m,40,NA,宮城県,Miyagi
ae29c1d04180b0d432f86ebab2b0c29f,11/11/10 16:56,f,36,NA,福岡県,Fukuoka
a113971be25a3bc7c5f9fe9c4caeb0f3,5/7/11 11:04,m,41,NA,静岡県,Shizuoka
bbec17d0d0261a94b24e1d4bb7a9e771,2/15/12 9:54,f,39,NA,大阪府,Osaka
ae6588ce58592154242130e56d12ae51,11/16/10 17:45,m,26,NA,兵庫県,Hyogo
354201b8f22cb15bcbdee8e0d8911c72,7/26/11 15:41,m,32,NA,,No Prefecture Listed
40195d2a152457496e2144f3349c7a89,12/11/10 14:25,m,57,NA,岐阜県,Gifu
46eaa682cacdb84529735f02f82016b2,12/17/11 6:42,f,43,NA,,No Prefecture Listed
4027132d80abe5a9217816e19a72f43d,1/9/12 23:46,f,45,NA,北海道,Hokkaido
34d59bdcb0a6822ac9ab0ac242711fc7,5/30/11 10:34,f,50,NA,大阪府,Osaka
14698436d0cba381e167b952c101afcd,6/8/11 10:22,f,51,NA,埼玉県,Saitama
6655d6ec2f05958e0e82219f0b2c3968,5/24/11 11:42,m,31,NA,広島県,Hiroshima
5a686597f19b6bab0c34f5982bc85134,12/2/11 22:52,f,28,NA,大阪府,Osaka
900a929f8cbba2a77cc91c4036472900,11/28/11 18:33,f,59,NA,,No Prefecture Listed
ffed1129803b26815be16d5531a27250,8/19/11 18:10,m,36,NA,福島県,Fukushima
e3ccae17d57cd8818dbb0843769a7f58,2/18/11 19:07,m,49,NA,兵庫県,Hyogo
47b3da8bb7f2840aa8397ea72b80ac97,8/20/11 17:00,m,44,NA,神奈川県,Kanagawa
2cf422d8bd64382db6e448d67be9cd7b,5/17/11 16:20,m,55,NA,千葉県,Chiba
a6fe74ff62a52f04a10db921266c6114,3/29/12 14:55,f,53,NA,,No Prefecture Listed
6bf936b7b6db8a77bdb4f70aef18a992,11/5/10 12:08,m,38,NA,東京都,Tokyo
ef8596d86a07fd69699f6eb6a64dbe6f,10/12/11 0:54,m,42,11/24/11 11:09,,No Prefecture Listed
0ae017414bbcc9d8d07e9615f0577d08,5/6/12 20:40,f,37,NA,,No Prefecture Listed
57f1e2501cb5cc8b3d320298c748bd6a,5/21/11 1:22,m,40,NA,石川県,Ishikawa
3fb414ac6be4c6a59819895658d2541a,2/14/12 10:36,m,41,NA,北海道,Hokkaido
1527757c226887a2eae79af7dece3db4,11/1/10 20:15,m,47,NA,東京都,Tokyo
2c8a44498b8dab7415464108a4d1e6b2,11/15/10 19:24,m,59,NA,三重県,Mie
cef8c8ec8f07e3a812fa860d17bbb631,7/7/11 18:01,f,38,NA,兵庫県,Hyogo
b4b14aa9b654456ebd6f97f98b3642d1,11/9/10 23:05,m,37,NA,和歌山県,Wakayama
1e327d0aa2eff6bfcfa404667e053285,11/10/10 23:02,m,48,NA,東京都,Tokyo
20d94f7903c8706c3affabbc0af528de,5/7/12 22:09,f,46,NA,広島県,Hiroshima
6cb2bbdac773bad85d7960e21d1cd67a,4/22/11 17:21,f,26,NA,沖縄県,Okinawa
4500182f8101bb7295cd0f16eb8fe990,10/3/11 12:17,f,61,NA,,No Prefecture Listed
62af0acdca675bc45f251e4573456a82,12/11/11 10:37,m,42,NA,東京都,Tokyo
f1a1e399c6b01e84ed90c061f7b08398,11/15/10 21:55,m,66,NA,滋賀県,Shiga
20491b1749cefd72f7df283f8e438d2d,12/16/11 13:14,m,31,NA,福島県,Fukushima
efd1dbe0c0dd27e2bfc8908bf84906e0,1/10/11 10:43,f,47,NA,,No Prefecture Listed
06c3a8787ae9472a2b8764cd39dc69ec,11/6/10 9:21,m,48,NA,宮城県,Miyagi
280ab8deb4b3e83f8394fe3c8ac5a62c,3/5/11 10:13,f,40,NA,大阪府,Osaka
5b79671799af6c3b2deec0415e959c15,8/5/11 8:13,f,57,NA,,No Prefecture Listed
2ac1ac76e931932855f0f7c6b7cb6835,5/28/11 16:12,m,51,NA,福岡県,Fukuoka
223e94be44fb213919c07ed06cbe2cb1,6/10/12 21:41,m,44,NA,神奈川県,Kanagawa
bf69a6534bcad31f14ed7f84aa9ac7bb,11/26/11 10:38,m,45,1/9/12 7:45,,No Prefecture Listed
d84680f036d426dab32125ec984ee416,11/26/11 1:07,m,25,NA,,No Prefecture Listed
1968c16df090c4890b1c09507b804315,4/6/11 9:25,m,34,10/13/11 17:57,福岡県,Fukuoka
e59ce7abe6f3b24282dc414532749c29,5/14/11 15:24,m,25,NA,山梨県,Yamanashi
b3b6eccb8113a69312786a6e3e0ce104,2/16/11 11:26,f,38,NA,福岡県,Fukuoka
06aaa2003581c1210977048b1cf893de,7/12/11 14:19,f,23,NA,,No Prefecture Listed
86c29209e9177de783152b5c9b439f7a,3/16/11 2:08,f,21,NA,,No Prefecture Listed
d708ceff4a60a153ee4459e47c475254,6/4/11 9:53,m,45,NA,京都府,Kyoto
0dc4174f13e996953e0099e6960635a4,12/8/10 23:30,m,37,NA,栃木県,Tochigi
a49a644d361bfb44a09e6850c062de96,11/13/10 13:23,m,67,NA,神奈川県,Kanagawa
12ee82e749d13cce8990a9ffd58f1875,8/31/11 6:02,m,42,NA,神奈川県,Kanagawa
193c44ef4ce5b371996aa8f0b7d89886,12/5/11 15:58,f,58,NA,千葉県,Chiba
e420dd2644204b9943c901b254dc993f,2/23/12 23:26,m,40,NA,,No Prefecture Listed
90f5ee006709870150f395e4434c9d84,4/12/12 23:42,f,26,NA,,No Prefecture Listed
5abde058e58d230d2d30acc1b4176810,10/21/10 20:14,f,50,NA,新潟県,Niigata
a6ef51151e6eb6ef0b89d21a0b7e2d38,11/17/10 8:07,m,34,NA,大分県,Oita
b6597473746596954c3f3ac6453a30c6,6/4/11 21:48,f,43,NA,福岡県,Fukuoka
ecc234bf7e58b8a7cef8a0a3d74250dd,11/27/11 17:00,m,62,NA,兵庫県,Hyogo
15eef0dca02a962ad0dba0cc76cc5c4b,12/13/10 23:33,m,36,NA,東京都,Tokyo
ba0ad2b250cfabbb8e4d6ab6357a5f16,11/11/10 18:20,f,54,NA,千葉県,Chiba
d21a12fe246241af0b25556a7a6f2477,4/21/11 12:34,f,36,NA,大阪府,Osaka
e5c60a27bc9cf66adc463b948470d8fd,5/21/11 23:13,m,48,NA,,No Prefecture Listed
a44e4e344a99d1d6efec24c5d249d3a8,11/18/11 14:10,f,23,NA,神奈川県,Kanagawa
2c77f112b750897e14cd294a1286b156,3/28/12 22:37,f,36,NA,愛知県,Aichi
4e4a8311b8c40fc141c19ff6b2d46853,5/21/12 18:24,f,40,NA,長崎県,Nagasaki
4b6cea61c5204a1f1b390196fbe5e3d6,5/20/11 9:14,m,40,NA,埼玉県,Saitama
dfd0a67a8703cb970d9ebb39f2125f7e,6/11/11 17:35,m,42,NA,神奈川県,Kanagawa
d2cad4ba948840d5c284a463e99f300e,4/24/11 22:40,f,33,NA,茨城県,Ibaraki
72a6599140bfce9c774775454d68b92c,1/20/12 15:31,m,36,NA,千葉県,Chiba
62c2c3ed21c6a94e146aac41799031d1,10/11/11 20:49,f,44,12/11/11 16:45,,No Prefecture Listed
f5908f01f4680bdde6e1e81f4df3ef10,3/6/11 8:48,f,51,NA,,No Prefecture Listed
093d27a39dafe459b9db5e5162e3bcfa,5/19/11 16:11,m,33,NA,大阪府,Osaka
626eab53d3e60a112888fa26273a3116,4/5/11 14:07,m,48,NA,新潟県,Niigata
d7d36f067883b5f12e5cd34611ed6970,1/25/11 9:55,f,50,NA,新潟県,Niigata
f84521404999cccab01ad3ff826b798d,8/29/11 22:04,f,31,NA,新潟県,Niigata
fedf7a622f890308bf14c62ef88d1e01,11/16/10 15:28,f,30,NA,福岡県,Fukuoka
989ad553c6d81b7634e8acefa899358e,5/21/11 21:29,m,40,NA,奈良県,Nara
97715aebf51ed8d172d914ee0dbb9cb1,12/18/11 15:09,f,44,NA,,No Prefecture Listed
313804370cd12c3ff04afacd59a2ab9b,1/2/12 0:31,f,20,NA,,No Prefecture Listed
e0d511798ea5875673e01853978829dc,1/24/11 21:28,f,43,NA,香川県,Kagawa
928d862516203e9cf5e5fed0984e2ec6,11/11/10 11:11,f,24,NA,大阪府,Osaka
7716e2a791b835c1e3b9a5c89f94396f,11/8/11 18:33,m,38,NA,,No Prefecture Listed
6241c43d7379b91a4d049ac8089bf457,12/23/11 15:04,m,36,NA,千葉県,Chiba
47d34e9f0da66d48595a1ce5795afca4,12/19/11 23:40,m,43,NA,,No Prefecture Listed
